Hispanic_Perdue,Hispanic_Ossoff,White_Perdue,White_Ossoff,Black_Perdue,Black_Ossoff,Asian_Perdue,Asian_Ossoff,Other_Perdue,Other_Ossoff
0.32927627,0.67072373,0.720024895,0.279975105,0.002777797,0.997222203,0.105191165,0.894808835,0.080270958,0.919729042
0.335517466,0.664482534,0.223055836,0.776944164,0.051540253,0.948459747,0.135320178,0.864679822,0.067258538,0.932741462
0.234405426,0.765594574,0.166942451,0.833057549,0.058131867,0.941868133,0.089078889,0.910921111,0.057345234,0.942654766
0.374694483,0.625305517,0.793872208,0.206127792,0.088458895,0.911541105,0.118492363,0.881507637,0.092548475,0.907451525
0.329007187,0.670992813,0.773179355,0.226820645,0.028670234,0.971329766,0.161749712,0.838250288,0.111602126,0.888397874
0.267324304,0.732675696,0.549867138,0.450132862,0.053656326,0.946343674,0.124477692,0.875522308,0.069276553,0.930723447
0.294657178,0.705342822,0.536087063,0.463912937,0.007589794,0.992410206,0.053923394,0.946076606,0.047336018,0.952663982
0.239790933,0.760209067,0.685464729,0.314535271,0.004705316,0.995294684,0.144387288,0.855612712,0.066551657,0.933448343
0.22482561,0.77517439,0.543288213,0.456711787,0.002380958,0.997619042,0.068549823,0.931450177,0.019293101,0.980706899
0.288370696,0.711629304,0.646884937,0.353115063,0.002472919,0.997527081,0.152591835,0.847408165,0.04588951,0.95411049
0.252981268,0.747018732,0.548809172,0.451190828,0.002188913,0.997811087,0.153493331,0.846506669,0.038548933,0.961451067
0.22286965,0.77713035,0.442852847,0.557147153,0.002506747,0.997493253,0.044165811,0.955834189,0.044616716,0.955383284
0.098423257,0.901576743,0.422248428,0.577751572,0.002592851,0.997407149,0.041532108,0.958467892,0.019695733,0.980304267
0.239037254,0.760962746,0.676186709,0.323813291,0.002566594,0.997433406,0.122625096,0.877374904,0.077858104,0.922141896
0.187032398,0.812967602,0.600361763,0.399638237,0.002329092,0.997670908,0.15459828,0.84540172,0.044556445,0.955443555
0.223522791,0.776477209,0.553340375,0.446659625,0.013105252,0.986894748,0.084342579,0.915657421,0.056541558,0.943458442
0.329227467,0.670772533,0.666581853,0.333418147,0.026945642,0.973054358,0.046159343,0.953840657,0.022615042,0.977384958
0.361041276,0.638958724,0.224193731,0.775806269,0.043746422,0.956253578,0.122917895,0.877082105,0.085337225,0.914662775
0.268497053,0.731502947,0.204163621,0.795836379,0.014039611,0.985960389,0.069097106,0.930902894,0.078481591,0.921518409
0.224781391,0.775218609,0.559810015,0.440189985,0.024293347,0.975706653,0.064783485,0.935216515,0.073492543,0.926507457
0.36683963,0.63316037,0.776875991,0.223124009,0.079974574,0.920025426,0.094926961,0.905073039,0.05965862,0.94034138
0.172510953,0.827489047,0.24554355,0.75445645,0.013117513,0.986882487,0.098653232,0.901346768,0.051280854,0.948719146
0.324595041,0.675404959,0.58408291,0.41591709,0.031220527,0.968779473,0.058876902,0.941123098,0.076844932,0.923155068
0.306393033,0.693606967,0.48882991,0.51117009,0.060907049,0.939092951,0.112420351,0.887579649,0.091245574,0.908754426
0.174070084,0.825929916,0.543096783,0.456903217,0.015105866,0.984894134,0.034315242,0.965684758,0.032414583,0.967585417
0.389439474,0.610560526,0.442981322,0.557018678,0.060979002,0.939020998,0.126879153,0.873120847,0.094679405,0.905320595
0.29800517,0.70199483,0.506052033,0.493947967,0.013657709,0.986342291,0.071919203,0.928080797,0.069316765,0.930683235
0.030330268,0.969669732,0.060382093,0.939617907,0.02871132,0.97128868,0.097306938,0.902693062,0.044722546,0.955277454
0.209227797,0.790772203,0.522766775,0.477233225,0.014575749,0.985424251,0.066082118,0.933917882,0.052016174,0.947983826
0.281504667,0.718495333,0.564385906,0.435614094,0.013595328,0.986404672,0.108895772,0.891104228,0.064320655,0.935679345
0.318801715,0.681198285,0.894281536,0.105718464,0.073284036,0.926715964,0.155279514,0.844720486,0.103611414,0.896388586
0.26881711,0.73118289,0.803155402,0.196844598,0.048256866,0.951743134,0.121940646,0.878059354,0.111256525,0.888743475
0.387645278,0.612354722,0.983629984,0.016370016,0.058363672,0.941636328,0.147452409,0.852547591,0.112831431,0.887168569
0.302341505,0.697658495,0.989731497,0.010268503,0.06905911,0.93094089,0.149809174,0.850190826,0.10946745,0.89053255
0.424351242,0.575648758,0.956324583,0.043675417,0.068830451,0.931169549,0.149123037,0.850876963,0.073271028,0.926728972
0.336397069,0.663602931,0.844216103,0.155783897,0.075879326,0.924120674,0.14075381,0.85924619,0.073795951,0.926204049
0.4201279,0.5798721,0.868272513,0.131727487,0.051560347,0.948439653,0.138849378,0.861150622,0.093889338,0.906110662
0.309518608,0.690481392,0.912885765,0.087114235,0.070175147,0.929824853,0.143702656,0.856297344,0.099784969,0.900215031
0.34177826,0.65822174,0.961961133,0.038038867,0.071404602,0.928595398,0.131233834,0.868766166,0.084313589,0.915686411
0.319066981,0.680933019,0.721639686,0.278360314,0.041856941,0.958143059,0.100656733,0.899343267,0.074445773,0.925554227
0.29918802,0.70081198,0.773668449,0.226331551,0.002779179,0.997220821,0.13382712,0.86617288,0.036062084,0.963937916
0.274087061,0.725912939,0.250935086,0.749064914,0.071942502,0.928057498,0.135446218,0.864553782,0.110764533,0.889235467
0.287935131,0.712064869,0.209047584,0.790952416,0.063779117,0.936220883,0.101165999,0.898834001,0.116608033,0.883391967
0.203218313,0.796781687,0.566623242,0.433376758,0.006810012,0.993189988,0.09749186,0.90250814,0.056538074,0.943461926
0.187425639,0.812574361,0.589313857,0.410686143,0.000824497,0.999175503,0.157416195,0.842583805,0.056814518,0.943185482
0.282264312,0.717735688,0.550286089,0.449713911,0.033697587,0.966302413,0.10633386,0.89366614,0.100309342,0.899690658
0.329913486,0.670086514,0.825313086,0.174686914,0.00315275,0.99684725,0.121986537,0.878013463,0.129304149,0.870695851
0.172104437,0.827895563,0.570017583,0.429982417,0.002281582,0.997718418,0.129706494,0.870293506,0.073495223,0.926504777
0.248340984,0.751659016,0.780916693,0.219083307,0.005308148,0.994691852,0.162711622,0.837288378,0.077565381,0.922434619
0.170882767,0.829117233,0.497831319,0.502168681,0.001155065,0.998844935,0.142037577,0.857962423,0.022325382,0.977674618
0.222914523,0.777085477,0.695244419,0.304755581,0.001010656,0.998989344,0.149669389,0.850330611,0.04108474,0.95891526
0.207191395,0.792808605,0.475834187,0.524165813,0.00225286,0.99774714,0.085962213,0.914037787,0.034896132,0.965103868
0.19509544,0.80490456,0.694741708,0.305258292,0.002310586,0.997689414,0.096103573,0.903896427,0.052448374,0.947551626
0.187957116,0.812042884,0.816446392,0.183553608,0.004276212,0.995723788,0.140070997,0.859929003,0.068318532,0.931681468
0.301407048,0.698592952,0.597381195,0.402618805,0.042726985,0.957273015,0.137294444,0.862705556,0.090035725,0.909964275
0.464329978,0.535670022,0.919794818,0.080205182,0.054266705,0.945733295,0.135650554,0.864349446,0.084712495,0.915287505
0.249175276,0.750824724,0.806710893,0.193289107,0.04186575,0.95813425,0.131641657,0.868358343,0.081920142,0.918079858
0.275655868,0.724344132,0.844868097,0.155131903,0.030835993,0.969164007,0.134210686,0.865789314,0.087948058,0.912051942
0.320120245,0.679879755,0.812240784,0.187759216,0.082559644,0.917440356,0.164464421,0.835535579,0.09293347,0.90706653
0.273250137,0.726749863,0.838378547,0.161621453,0.076750555,0.923249445,0.149006629,0.850993371,0.088814345,0.911185655
0.389999542,0.610000458,0.910808708,0.089191292,0.06926353,0.93073647,0.144340187,0.855659813,0.089603727,0.910396273
0.428630091,0.571369909,0.850677724,0.149322276,0.065643066,0.934356934,0.144767081,0.855232919,0.110618936,0.889381064
0.273600967,0.726399033,0.829969275,0.170030725,0.031937076,0.968062924,0.141726694,0.858273306,0.09456881,0.90543119
0.267786337,0.732213663,0.743639742,0.256360258,0.042959727,0.957040273,0.119801347,0.880198653,0.099716938,0.900283062
0.271056887,0.728943113,0.764649051,0.235350949,0.014285749,0.985714251,0.100605145,0.899394855,0.125667006,0.874332994
0.275874724,0.724125276,0.833442504,0.166557496,0.058731975,0.941268025,0.142381104,0.857618896,0.121562271,0.878437729
0.472123779,0.527876221,0.862668216,0.137331784,0.038785278,0.961214722,0.119858692,0.880141308,0.096870599,0.903129401
0.362496124,0.637503876,0.943703381,0.056296619,0.074897736,0.925102264,0.140182,0.859818,0.074068491,0.925931509
0.41091417,0.58908583,0.924186013,0.075813987,0.043516436,0.956483564,0.174866515,0.825133485,0.095806266,0.904193734
0.39100043,0.60899957,0.903146771,0.096853229,0.098865026,0.901134974,0.152808425,0.847191575,0.085299623,0.914700377
0.30296466,0.69703534,0.80264244,0.19735756,0.072141759,0.927858241,0.085652535,0.914347465,0.095376825,0.904623175
0.438268911,0.561731089,0.922040721,0.077959279,0.137301769,0.862698231,0.201931064,0.798068936,0.138911443,0.861088557
0.36451106,0.63548894,0.944648856,0.055351144,0.05933686,0.94066314,0.068296924,0.931703076,0.103947728,0.896052272
0.289890713,0.710109287,0.84826565,0.15173435,0.075150171,0.924849829,0.140232341,0.859767659,0.085936186,0.914063814
0.375981949,0.624018051,0.83418265,0.16581735,0.044831725,0.955168275,0.078559513,0.921440487,0.086276407,0.913723593
0.27328775,0.72671225,0.834960926,0.165039074,0.006719255,0.993280745,0.177214142,0.822785858,0.11626951,0.88373049
0.442694945,0.557305055,0.805905935,0.194094065,0.019939145,0.980060855,0.108767589,0.891232411,0.086491188,0.913508812
0.546173768,0.453826232,0.828012291,0.171987709,0.026656768,0.973343232,0.148913931,0.851086069,0.112272461,0.887727539
0.315425076,0.684574924,0.810873163,0.189126837,0.077167174,0.922832826,0.158105641,0.841894359,0.114505246,0.885494754
0.364201185,0.635798815,0.851707961,0.148292039,0.075014433,0.924985567,0.270885433,0.729114567,0.109387353,0.890612647
0.377324505,0.622675495,0.914124043,0.085875957,0.087648049,0.912351951,0.12594448,0.87405552,0.107546438,0.892453562
0.316931395,0.683068605,0.935859864,0.064140136,0.036905638,0.963094362,0.097305785,0.902694215,0.089830941,0.910169059
0.526449145,0.473550855,0.892330571,0.107669429,0.040208348,0.959791652,0.131140252,0.868859748,0.099016858,0.900983142
0.247236262,0.752763738,0.734256294,0.265743706,0.028584123,0.971415877,0.126974191,0.873025809,0.109202819,0.890797181
0.255115537,0.744884463,0.851891942,0.148108058,0.044433481,0.955566519,0.10030659,0.89969341,0.099010871,0.900989129
0.21191538,0.78808462,0.620746791,0.379253209,0.050316714,0.949683286,0.087587928,0.912412072,0.092073364,0.907926636
0.383116568,0.616883432,0.971764985,0.028235015,0.100663926,0.899336074,0.122446489,0.877553511,0.09278495,0.90721505
0.405485712,0.594514288,0.939880326,0.060119674,0.047201824,0.952798176,0.134310897,0.865689103,0.102426191,0.897573809
0.448095938,0.551904062,0.92917568,0.07082432,0.096219385,0.903780615,0.141547583,0.858452417,0.084469577,0.915530423
0.318182218,0.681817782,0.910732073,0.089267927,0.060122318,0.939877682,0.130427785,0.869572215,0.105319316,0.894680684
0.392896665,0.607103335,0.782984823,0.217015177,0.023960004,0.976039996,0.153109909,0.846890091,0.099720063,0.900279937
0.28828434,0.71171566,0.866658066,0.133341934,0.024828258,0.975171742,0.138125018,0.861874982,0.091138533,0.908861467
0.301207742,0.698792258,0.707590923,0.292409077,0.019987887,0.980012113,0.140585139,0.859414861,0.104473271,0.895526729
0.214840964,0.785159036,0.898033212,0.101966788,0.061729745,0.938270255,0.142543073,0.857456927,0.080062289,0.919937711
0.339751714,0.660248286,0.967872334,0.032127666,0.069231898,0.930768102,0.130836277,0.869163723,0.078098524,0.921901476
0.365805345,0.634194655,0.830905077,0.169094923,0.068967064,0.931032936,0.140197266,0.859802734,0.089998368,0.910001632
0.334257257,0.665742743,0.890062177,0.109937823,0.05691849,0.94308151,0.154378538,0.845621462,0.132375656,0.867624344
0.387389404,0.612610596,0.847295893,0.152704107,0.045358699,0.954641301,0.162133253,0.837866747,0.097149124,0.902850876
0.282954789,0.717045211,0.864631148,0.135368852,0.068063253,0.931936747,0.151140247,0.848859753,0.089089451,0.910910549
0.317875866,0.682124134,0.967489594,0.032510406,0.129001339,0.870998661,0.149638911,0.850361089,0.101137624,0.898862376
0.375497277,0.624502723,0.948593235,0.051406765,0.079252708,0.920747292,0.11934974,0.88065026,0.127770907,0.872229093
0.281619333,0.718380667,0.957717882,0.042282118,0.123968995,0.876031005,0.150514657,0.849485343,0.080919072,0.919080928
0.296219149,0.703780851,0.659668188,0.340331812,0.005037075,0.994962925,0.115283006,0.884716994,0.073415413,0.926584587
0.197377901,0.802622099,0.789544364,0.210455636,0.001482679,0.998517321,0.135933392,0.864066608,0.047177485,0.952822515
0.337361834,0.662638166,0.839907739,0.160092261,0.003272289,0.996727711,0.166876594,0.833123406,0.144934088,0.855065912
0.467334466,0.532665534,0.801955083,0.198044917,0.085756023,0.914243977,0.081849313,0.918150687,0.09385674,0.90614326
0.269608116,0.730391884,0.833470323,0.166529677,0.071619261,0.928380739,0.064380736,0.935619264,0.103573167,0.896426833
0.294249058,0.705750942,0.819920796,0.180079204,0.002325368,0.997674632,0.152295719,0.847704281,0.094531107,0.905468893
0.296991602,0.703008398,0.83306758,0.16693242,0.034979451,0.965020549,0.170637804,0.829362196,0.090712688,0.909287312
0.359656036,0.640343964,0.869712607,0.130287393,0.079275268,0.920724732,0.153864878,0.846135122,0.100610098,0.899389902
0.267411687,0.732588313,0.825564843,0.174435157,0.007075872,0.992924128,0.156627024,0.843372976,0.165622991,0.834377009
0.317295528,0.682704472,0.790875023,0.209124977,0.062184117,0.937815883,0.132224796,0.867775204,0.073651445,0.926348555
0.273237326,0.726762674,0.641584367,0.358415633,0.032472418,0.967527582,0.12109213,0.87890787,0.084475963,0.915524037
0.230379643,0.769620357,0.66295621,0.33704379,0.031107681,0.968892319,0.03943848,0.96056152,0.073959513,0.926040487
0.320403017,0.679596983,0.787693445,0.212306555,0.055927828,0.944072172,0.125549098,0.874450902,0.102860387,0.897139613
0.373661981,0.626338019,0.643623817,0.356376183,0.020733101,0.979266899,0.105515242,0.894484758,0.059107505,0.940892495
0.158798505,0.841201495,0.792470144,0.207529856,0.084864756,0.915135244,0.125370789,0.874629211,0.090972585,0.909027415
0.282219931,0.717780069,0.893783,0.106217,0.055530783,0.944469217,0.149300176,0.850699824,0.084547494,0.915452506
0.384633378,0.615366622,0.915871328,0.084128672,0.03880155,0.96119845,0.121183152,0.878816848,0.081428366,0.918571634
0.361029239,0.638970761,0.837768383,0.162231617,0.057643164,0.942356836,0.167078822,0.832921178,0.092401096,0.907598904
0.441139859,0.558860141,0.875828003,0.124171997,0.073099587,0.926900413,0.152239899,0.847760101,0.108295742,0.891704258
0.338828481,0.661171519,0.865329434,0.134670566,0.05275852,0.94724148,0.141344966,0.858655034,0.088708651,0.911291349
0.42222242,0.57777758,0.955316327,0.044683673,0.071910363,0.928089637,0.130028731,0.869971269,0.110826314,0.889173686
0.313114526,0.686885474,0.820528498,0.179471502,0.02900658,0.97099342,0.135464911,0.864535089,0.083519108,0.916480892
0.351514305,0.648485695,0.967785123,0.032214877,0.056555943,0.943444057,0.128071363,0.871928637,0.089445063,0.910554937
0.164567238,0.835432762,0.84526289,0.15473711,0.057341996,0.942658004,0.108416859,0.891583141,0.100440248,0.899559752
0.106495312,0.893504688,0.817633609,0.182366391,0.09217221,0.90782779,0.121329746,0.878670254,0.08889501,0.91110499
0.383066886,0.616933114,0.851135636,0.148864364,0.071201493,0.928798507,0.131569306,0.868430694,0.107677541,0.892322459
0.413687254,0.586312746,0.828947146,0.171052854,0.061476392,0.938523608,0.086563114,0.913436886,0.105167883,0.894832117
0.328522004,0.671477996,0.911604596,0.088395404,0.065138091,0.934861909,0.118690623,0.881309377,0.097748987,0.902251013
0.321451178,0.678548822,0.845604514,0.154395486,0.052550886,0.947449114,0.142679164,0.857320836,0.096321281,0.903678719
0.333394206,0.666605794,0.904225327,0.095774673,0.059240592,0.940759408,0.149445977,0.850554023,0.109565188,0.890434812
0.355515147,0.644484853,0.935462742,0.064537258,0.042707212,0.957292788,0.134691557,0.865308443,0.092164393,0.907835607
0.188212885,0.811787115,0.88654949,0.11345051,0.057432236,0.942567764,0.140284299,0.859715701,0.106662406,0.893337594
0.344183563,0.655816437,0.815122389,0.184877611,0.057952797,0.942047203,0.123768164,0.876231836,0.099874744,0.900125256
0.438100165,0.561899835,0.896561504,0.103438496,0.086383178,0.913616822,0.094550905,0.905449095,0.106956264,0.893043736
0.204901395,0.795098605,0.799671028,0.200328972,0.031823182,0.968176818,0.121448351,0.878551649,0.111489375,0.888510625
0.062163594,0.937836406,0.821492111,0.178507889,0.029711507,0.970288493,0.162077147,0.837922853,0.088340718,0.911659282
0.413316289,0.586683711,0.869002334,0.130997666,0.053843049,0.946156951,0.091789992,0.908210008,0.124092365,0.875907635
0.216549235,0.783450765,0.702144207,0.297855793,0.013145929,0.986854071,0.067130521,0.932869479,0.075125879,0.924874121
0.234208892,0.765791108,0.718511311,0.281488689,0.056420784,0.943579216,0.120207179,0.879792821,0.079624862,0.920375138
0.288772408,0.711227592,0.733063637,0.266936363,0.041257957,0.958742043,0.061957414,0.938042586,0.062600344,0.937399656
0.314575277,0.685424723,0.709985542,0.290014458,0.026941184,0.973058816,0.048701012,0.951298988,0.083110061,0.916889939
0.416958844,0.583041156,0.893272976,0.106727024,0.057766376,0.942233624,0.112254485,0.887745515,0.076238805,0.923761195
0.40089842,0.59910158,0.897304659,0.102695341,0.050901534,0.949098466,0.124028881,0.875971119,0.093378912,0.906621088
0.482669206,0.517330794,0.91709678,0.08290322,0.064087036,0.935912964,0.193367738,0.806632262,0.141869945,0.858130055
0.249739049,0.750260951,0.889015323,0.110984677,0.068804766,0.931195234,0.122836595,0.877163405,0.078962754,0.921037246
0.377623253,0.622376747,0.891374539,0.108625461,0.113507349,0.886492651,0.133269981,0.866730019,0.100287961,0.899712039
0.493504528,0.506495472,0.892240489,0.107759511,0.066717534,0.933282466,0.172177104,0.827822896,0.099534232,0.900465768
0.113463967,0.886536033,0.831189639,0.168810361,0.074680143,0.925319857,0.130796144,0.869203856,0.098912106,0.901087894
0.339579409,0.660420591,0.862154641,0.137845359,0.08059644,0.91940356,0.261589351,0.738410649,0.114369777,0.885630223
0.374619791,0.625380209,0.878940959,0.121059041,0.101645926,0.898354074,0.175629565,0.824370435,0.114182057,0.885817943
0.317156235,0.682843765,0.820865488,0.179134512,0.037906722,0.962093278,0.146159287,0.853840713,0.100154845,0.899845155
0.25844231,0.74155769,0.842627511,0.157372489,0.077606701,0.922393299,0.116039726,0.883960274,0.096618708,0.903381292
0.429958957,0.570041043,0.913716374,0.086283626,0.068459985,0.931540015,0.14300076,0.85699924,0.088757929,0.911242071
0.380528361,0.619471639,0.789230114,0.210769886,0.051265316,0.948734684,0.131696747,0.868303253,0.097173759,0.902826241
0.269585619,0.730414381,0.918999715,0.081000285,0.057125183,0.942874817,0.069083082,0.930916918,0.115334792,0.884665208
0.443507246,0.556492754,0.91927879,0.08072121,0.073154404,0.926845596,0.157138949,0.842861051,0.081136487,0.918863513
0.377286372,0.622713628,0.809901574,0.190098426,0.044406664,0.955593336,0.061068825,0.938931175,0.088185638,0.911814362
0.229003135,0.770996865,0.855574081,0.144425919,0.072472645,0.927527355,0.134968728,0.865031272,0.098568647,0.901431353
0.452619208,0.547380792,0.860033402,0.139966598,0.069608993,0.930391007,0.149279968,0.850720032,0.086209809,0.913790191
0.117015854,0.882984146,0.918330148,0.081669852,0.01324714,0.98675286,0.126583926,0.873416074,0.070822168,0.929177832
0.334103455,0.665896545,0.809388623,0.190611377,0.074316609,0.925683391,0.123119505,0.876880495,0.09116349,0.90883651
0.457608652,0.542391348,0.9397951,0.0602049,0.100544339,0.899455661,0.140355024,0.859644976,0.097372449,0.902627551
0.41500864,0.58499136,0.941151586,0.058848414,0.103001896,0.896998104,0.164962049,0.835037951,0.105493417,0.894506583
0.434580434,0.565419566,0.967380987,0.032619013,0.072277118,0.927722882,0.160224809,0.839775191,0.080566992,0.919433008
0.297559507,0.702440493,0.913817529,0.086182471,0.054624779,0.945375221,0.157324819,0.842675181,0.07898575,0.92101425
0.191675178,0.808324822,0.923181889,0.076818111,0.053081138,0.946918862,0.119849309,0.880150691,0.095268802,0.904731198
0.397031881,0.602968119,0.990311621,0.009688379,0.089388118,0.910611882,0.171836797,0.828163203,0.115002407,0.884997593
0.497935534,0.502064466,0.864628251,0.135371749,0.083099481,0.916900519,0.174435693,0.825564307,0.104286231,0.895713769
0.472748784,0.527251216,0.881615492,0.118384508,0.11778508,0.88221492,0.196592312,0.803407688,0.121590795,0.878409205
0.328182078,0.671817922,0.927818731,0.072181269,0.095368749,0.904631251,0.096180137,0.903819863,0.093987328,0.906012672
0.506594471,0.493405529,0.847508712,0.152491288,0.059560024,0.940439976,0.131339604,0.868660396,0.105156063,0.894843937
0.342664189,0.657335811,0.918326001,0.081673999,0.060086023,0.939913977,0.121569321,0.878430679,0.071546293,0.928453707
0.382715868,0.617284132,0.859378052,0.140621948,0.061136998,0.938863002,0.133447726,0.866552274,0.085148525,0.914851475
0.231480773,0.768519227,0.866624165,0.133375835,0.070909478,0.929090522,0.14517486,0.85482514,0.101848592,0.898151408
0.432984824,0.567015176,0.940024579,0.059975421,0.060313189,0.939686811,0.106386737,0.893613263,0.110252808,0.889747192
0.381984723,0.618015277,0.942046404,0.057953596,0.075341825,0.924658175,0.137175855,0.862824145,0.081518968,0.918481032
0.492564416,0.507435584,0.817054265,0.182945735,0.021321735,0.978678265,0.153580482,0.846419518,0.103199755,0.896800245
0.47518885,0.52481115,0.951753266,0.048246734,0.095272936,0.904727064,0.143512731,0.856487269,0.106894873,0.893105127
0.378177965,0.621822035,0.935725681,0.064274319,0.045613052,0.954386948,0.150228271,0.849771729,0.100370436,0.899629564
0.238408624,0.761591376,0.846352141,0.153647859,0.063278226,0.936721774,0.0878846,0.9121154,0.09592289,0.90407711
0.290501522,0.709498478,0.747150689,0.252849311,0.0585822,0.9414178,0.122639031,0.877360969,0.094396899,0.905603101
0.338694089,0.661305911,0.734002816,0.265997184,0.059293599,0.940706401,0.112982459,0.887017541,0.07943242,0.92056758
0.232826883,0.767173117,0.814886019,0.185113981,0.042086665,0.957913335,0.104559887,0.895440113,0.079163187,0.920836813
0.280518288,0.719481712,0.7554785,0.2445215,0.017838839,0.982161161,0.129182127,0.870817873,0.07054922,0.92945078
0.264343332,0.735656668,0.72363222,0.27636778,0.062905947,0.937094053,0.10857791,0.89142209,0.092033437,0.907966563
0.396326439,0.603673561,0.945785301,0.054214699,0.074378097,0.925621903,0.083255673,0.916744327,0.118721532,0.881278468
0.414917275,0.585082725,0.828718945,0.171281055,0.066486301,0.933513699,0.115694599,0.884305401,0.093028494,0.906971506
0.287711031,0.712288969,0.743596026,0.256403974,0.028004071,0.971995929,0.115690706,0.884309294,0.110828548,0.889171452
0.286542979,0.713457021,0.817272105,0.182727895,0.023683374,0.976316626,0.112609116,0.887390884,0.11076317,0.88923683
0.358841129,0.641158871,0.787718365,0.212281635,0.066023212,0.933976788,0.095729807,0.904270193,0.108983262,0.891016738
0.378494859,0.621505141,0.807023971,0.192976029,0.034048108,0.965951892,0.103478595,0.896521405,0.084296177,0.915703823
0.156670849,0.843329151,0.909021684,0.090978316,0.055100323,0.944899677,0.134577996,0.865422004,0.117145992,0.882854008
0.238167285,0.761832715,0.938523188,0.061476812,0.067829753,0.932170247,0.123861077,0.876138923,0.115863312,0.884136688
0.288515634,0.711484366,0.8945216,0.1054784,0.058808432,0.941191568,0.136691204,0.863308796,0.084135855,0.915864145
0.374565592,0.625434408,0.885427588,0.114572412,0.058701937,0.941298063,0.135171529,0.864828471,0.090211199,0.909788801
0.302388656,0.697611344,0.888153196,0.111846804,0.045858139,0.954141861,0.168512331,0.831487669,0.098461054,0.901538946
0.299949962,0.700050038,0.879864241,0.120135759,0.06716877,0.93283123,0.118913565,0.881086435,0.091561411,0.908438589
0.330676462,0.669323538,0.882156901,0.117843099,0.045081813,0.954918187,0.139064216,0.860935784,0.088936916,0.911063084
0.24700672,0.75299328,0.844211954,0.155788046,0.058480319,0.941519681,0.161728619,0.838271381,0.107205394,0.892794606
0.420570131,0.579429869,0.972873079,0.027126921,0.107111977,0.892888023,0.144657957,0.855342043,0.089908595,0.910091405
0.367315815,0.632684185,0.967377391,0.032622609,0.060542734,0.939457266,0.112452848,0.887547152,0.095202903,0.904797097
0.325806617,0.674193383,0.875562203,0.124437797,0.022943236,0.977056764,0.147762968,0.852237032,0.097528744,0.902471256
0.372581821,0.627418179,0.937565342,0.062434658,0.084254212,0.915745788,0.125316805,0.874683195,0.106619694,0.893380306
0.301200193,0.698799807,0.92805133,0.07194867,0.061607705,0.938392295,0.144285923,0.855714077,0.089907424,0.910092576
0.359315419,0.640684581,0.860492513,0.139507487,0.020091339,0.979908661,0.14035526,0.85964474,0.111227431,0.888772569
0.34019398,0.65980602,0.916114557,0.083885443,0.042654277,0.957345723,0.137314641,0.862685359,0.096688312,0.903311688
0.324514901,0.675485099,0.843594924,0.156405076,0.089504456,0.910495544,0.112261414,0.887738586,0.109183802,0.890816198
0.423531101,0.576468899,0.973999059,0.026000941,0.07851174,0.92148826,0.157548507,0.842451493,0.104797667,0.895202333
0.362870244,0.637129756,0.956281297,0.043718703,0.084947984,0.915052016,0.087991756,0.912008244,0.110274892,0.889725108
0.507403435,0.492596565,0.987859635,0.012140365,0.05433217,0.94566783,0.139320668,0.860679332,0.089407575,0.910592425
0.442249882,0.557750118,0.105011498,0.894988502,0.080294949,0.919705051,0.115296049,0.884703951,0.106114685,0.893885315
0.200215318,0.799784682,0.502323504,0.497676496,0.011185745,0.988814255,0.109135067,0.890864933,0.061280172,0.938719828
0.363771044,0.636228956,0.377168086,0.622831914,0.047747456,0.952252544,0.139744703,0.860255297,0.090707408,0.909292592
0.331777833,0.668222167,0.943688403,0.056311597,0.064672437,0.935327563,0.148920992,0.851079008,0.096036659,0.903963341
0.292331678,0.707668322,0.841221426,0.158778574,0.063290255,0.936709745,0.143774418,0.856225582,0.085291958,0.914708042
0.411147094,0.588852906,0.922508635,0.077491365,0.072965296,0.927034704,0.139510108,0.860489892,0.077265309,0.922734691
0.302287815,0.697712185,0.725993979,0.274006021,0.025950798,0.974049202,0.155318342,0.844681658,0.099273066,0.900726934
0.290580281,0.709419719,0.741198782,0.258801218,0.036339179,0.963660821,0.142271239,0.857728761,0.111460927,0.888539073
0.428367152,0.571632848,0.819636174,0.180363826,0.083097372,0.916902628,0.14297167,0.85702833,0.092278203,0.907721797
0.328372108,0.671627892,0.717738262,0.282261738,0.051470808,0.948529192,0.133507567,0.866492433,0.087451409,0.912548591
0.339577692,0.660422308,0.957715369,0.042284631,0.040159985,0.959840015,0.09070692,0.90929308,0.111699041,0.888300959
0.419070728,0.580929272,0.879035223,0.120964777,0.041855435,0.958144565,0.102360871,0.897639129,0.102307018,0.897692982
0.278644131,0.721355869,0.974959053,0.025040947,0.08223119,0.91776881,0.139183337,0.860816663,0.083608651,0.916391349
0.43631005,0.56368995,0.973645213,0.026354787,0.086204347,0.913795653,0.140732268,0.859267732,0.094420853,0.905579147
0.312659522,0.687340478,0.948859065,0.051140935,0.058788833,0.941211167,0.138548003,0.861451997,0.081656706,0.918343294
0.276742235,0.723257765,0.724787207,0.275212793,0.017600672,0.982399328,0.156606166,0.843393834,0.085247358,0.914752642
0.341490502,0.658509498,0.842192307,0.157807693,0.06752133,0.93247867,0.119089933,0.880910067,0.07456575,0.92543425
0.369169185,0.630830815,0.926785403,0.073214597,0.024674035,0.975325965,0.115286227,0.884713773,0.099684464,0.900315536
0.172893145,0.827106855,0.951403552,0.048596448,0.09623485,0.90376515,0.140880632,0.859119368,0.116766982,0.883233018
